date;diesel
2026-01-06 13:30:00;1.579
2026-01-06 14:00:00;1.579
2026-01-07 08:00:00;1.649
2026-01-07 08:30:00;1.649
2026-01-07 09:00:00;1.629
2026-01-07 13:50:00;1.599
2026-01-07 14:00:00;1.599
2026-01-07 14:30:00;1.599
2026-01-07 15:13:00;1.599
2026-01-07 15:30:00;1.599
2026-01-07 16:00:00;1.589
2026-01-07 16:41:00;1.589
2026-01-07 16:42:38;1.589
2026-01-07 16:46:14;1.589
2026-01-07 16:49:09;1.589
2026-01-07 16:55:17;1.589
2026-01-07 16:58:38;1.589
2026-01-07 16:58:53;1.589
2026-01-07 17:01:11;1.589
2026-01-07 17:01:25;1.589
2026-01-07 17:02:27;1.589
2026-01-07 17:04:31;1.589
2026-01-07 17:05:26;1.589
